Entrez ID,FLRoot_COL00_1,GCRoot_COL00_1,FLRoot_COL00_2,GCRoot_COL00_2,FLRoot_COL00_3,GCRoot_COL00_3,FLRoot_COL00_4,GCRoot_COL00_4
839618,10.1678,10.318,9.9947,10.2876,10.0771,10.4514,9.8847,10.3884
822253,7.9863,7.6684,7.3707,7.5323,7.7382,7.7571,7.9249,7.7767
819089,6.1927,5.9552,6.2155,6.0745,6.1574,5.8601,6.5251,6.206
837534,7.9299,7.9973,8.0404,8.3431,8.061,8.474,8.0003,8.2962
28721185,9.7368,9.3703,9.8198,9.7604,9.4718,9.3795,9.8621,9.6941
826795,9.5054,9.5896,9.8933,9.4492,9.8521,9.832,9.3907,9.7617
3767831,6.6921,6.473,6.7744,6.9452,6.3493,6.4779,6.5998,6.7902
832371,7.1852,7.0443,7.5421,7.3902,7.2536,7.1821,7.2446,7.6361
836419,6.8758,6.6756,6.6536,6.4923,6.3974,6.4941,6.4463,6.2249
3769639,4.6786,4.4502,4.7587,4.4166,4.657,4.3238,4.9118,4.7173
817176,7.7093,8.1026,7.6875,8.0789,7.8405,8.0135,7.6771,8.1363
831962,9.7294,9.1385,9.703,9.7248,9.5396,9.4159,9.5214,9.5926
829706,5.8038,6.0228,5.8538,5.5317,5.9789,5.909,5.8539,6.2249
834479,8.0872,8.0549,8.358,8.4022,7.8636,8.0246,8.2642,8.3783
829692,7.617,7.6255,7.4453,7.3441,7.3301,7.5258,7.5321,7.0232
820634,6.8891,6.8717,6.7744,6.5746,6.4287,6.8477,6.5998,6.4008
2745546,7.7241,7.5242,7.7104,7.74,7.2448,7.2502,7.4869,7.5189
843412,9.9201,10.1841,9.7681,9.7184,9.7413,10.0603,9.6264,9.6754
820961,9.4882,9.6603,9.8664,9.9983,9.4662,9.4841,9.7908,9.7617
839495,10.1894,9.5868,9.8664,9.9854,9.663,9.7738,9.6646,9.8882
841424,8.0814,8.0387,8.3238,8.3795,8.4325,7.9031,8.4028,8.1263
836869,8.6651,8.7013,8.9547,8.4682,9.0324,8.8288,9.0165,8.6909
826676,6.9407,7.0605,6.7888,7.0142,7.2709,7.1418,6.6592,7.1169
838552,8.27,8.8153,8.821,8.4805,8.4441,8.3946,8.663,8.5709
834634,8.9811,9.252,9.3443,9.5901,9.2514,9.2359,9.0744,9.4796
837415,7.2275,6.9432,6.7451,7.0058,7.1355,6.6461,7.1232,7.0015
839997,9.5204,9.7124,9.1873,9.4492,9.0922,9.4286,9.3299,9.522
836057,8.3956,8.1487,8.6181,8.6281,8.3533,8.3817,8.7827,8.468
816180,9.2504,8.943,9.4925,9.3708,9.1354,9.095,9.1047,9.4756
828124,6.7366,6.7373,6.5045,6.4431,6.9433,6.6887,6.3341,6.5123
842632,9.9249,10.2822,9.9537,10.285,10.3705,10.4369,10.0167,10.2733
831018,7.7167,7.7995,7.8197,7.4286,8.0205,7.5258,7.9393,7.6913
834015,8.7362,9.1423,8.5048,8.8016,8.6032,8.8726,8.9178,8.8898
819804,10.5951,11.2054,11.0066,11.1505,11.1866,11.1003,11.1176,11.1264
829572,12.0748,11.7981,11.7753,11.4994,11.711,11.4785,11.9055,11.6905
817817,9.5097,9.1423,9.1403,9.3675,9.0799,9.116,9.5825,9.1409
826171,6.3539,6.3202,6.0579,6.0083,6.2824,6.4451,6.062,5.8894
836120,9.6998,9.4244,9.9295,9.6644,9.8477,9.5081,9.9728,9.8447
832025,6.8218,7.1984,7.0016,6.8635,6.954,7.306,6.9907,7.3405
816488,7.6639,8.1934,7.9915,8.1028,8.0808,8.2068,7.75,7.9844
842128,10.738,10.8564,10.9003,11.1771,10.8612,11.1069,10.6435,11.1549
819939,9.253,9.5182,9.2972,9.006,9.1043,9.4638,9.1572,8.9868
839887,9.5766,9.1612,9.3492,9.477,9.0248,9.1264,9.4906,9.2598
838681,9.6979,9.8904,9.7825,10.0004,9.6613,9.6729,9.3262,9.7208
815112,10.3023,9.8374,10.2568,10.1829,9.889,9.8193,10.1302,10.205
824077,8.6142,8.6381,8.3961,8.3893,8.9242,8.5219,8.5356,8.2827
831760,8.1544,7.7604,7.7985,7.4844,7.6481,7.6461,7.8806,7.7703
819966,9.499,9.2971,9.8004,9.3741,9.6531,9.4535,9.8014,9.7373
843738,6.6769,6.9947,6.8312,6.4923,6.504,6.4451,6.5998,6.4655
822242,9.7221,9.2379,9.1431,9.2861,9.1068,9.4348,9.2197,9.376
816281,11.1741,11.6301,11.6863,11.6714,11.8288,11.4447,11.6107,11.6493
842938,6.5987,6.8717,6.4329,6.4679,6.3328,6.7301,6.3046,6.6299
820927,6.8355,6.5666,6.7888,6.8351,7.0068,6.8096,6.7604,7.2423
830929,9.7746,9.5951,9.6954,10.1059,9.594,9.8161,9.6308,10.0381
843055,9.696,9.3832,9.3247,9.3658,9.3301,9.0385,9.6054,9.3739
837981,8.8075,8.3062,8.6735,8.8983,8.9378,8.6425,8.7934,8.7506
828248,7.4308,7.364,7.6643,7.7703,7.713,7.51,7.9441,7.7831
820694,10.1126,9.6735,9.8004,10.0078,9.7767,9.6975,10.2109,9.9318
828584,10.1638,10.277,9.7717,9.9495,9.8244,9.7853,9.8263,9.7585
815012,10.4013,10.4076,10.2748,10.7577,10.3765,10.2773,10.3481,10.7608
828543,6.6461,6.8717,6.7153,6.4431,6.8072,6.7704,6.4053,6.3673
838373,8.1653,8.4046,8.4287,8.5402,8.5509,8.6425,8.2175,8.731
832254,11.3729,11.3106,10.9298,11.3376,10.931,10.9781,11.0691,11.3178
834012,8.339,7.9196,7.9213,7.7802,7.9086,8.1212,7.8037,7.7575
836304,10.9139,10.709,10.8886,10.5849,10.9621,10.4801,11.011,10.6309
839635,9.5888,9.3174,9.3222,9.4383,9.1378,9.0219,9.0413,9.1921
3767677,7.5849,7.7504,7.7914,7.9745,7.8862,7.854,8.0938,8.2043
820697,9.5076,9.1724,9.3271,9.6013,9.3092,9.0051,9.5182,9.3003
816032,8.1156,7.7702,7.5421,7.8667,7.6548,8.0737,7.7224,7.7957
3766646,7.4927,7.2697,7.6327,7.4661,7.2448,7.1003,7.6714,7.4244
836852,9.0994,9.524,9.7387,9.4967,9.5923,9.6207,9.6412,9.6668
841895,6.3539,6.633,6.3184,6.5972,6.7215,6.7301,6.2124,6.5869
842350,8.2445,8.265,8.5688,8.6527,8.3078,8.2359,8.3533,8.7177
820906,9.8322,9.4087,9.7534,9.4647,9.3948,9.4535,9.8119,9.401
843437,5.4586,5.3648,5.2501,5.7896,5.7751,5.6168,5.4039,5.4193
834280,7.8511,8.0223,7.8056,7.9036,7.6415,7.6605,7.3779,7.7894
839875,9.499,9.2799,9.5165,9.2861,9.7599,9.7705,9.6904,9.4257
28717409,7.8238,7.9372,7.6407,8.1381,7.9894,8.1772,7.8298,8.19
821416,10.5365,10.8307,10.7269,10.476,10.4161,10.3004,10.4526,10.2585
838103,10.4253,10.3129,9.9132,10.0162,10.1244,10.2166,10.3189,9.9043
6240493,7.5014,7.1539,7.292,7.4844,7.0375,7.0683,7.4737,7.1269
832058,10.2066,10.6203,10.3617,10.075,10.3675,10.4483,10.0897,10.112
824742,9.7422,9.6226,9.3172,9.1413,9.536,9.555,9.6426,9.4031
830047,12.5333,13.0279,12.5902,12.6277,12.5775,12.8193,12.4064,12.5199
843990,7.2378,7.0279,6.7001,7.1508,6.734,6.7836,6.9907,6.8997
831247,8.545,9.1077,8.7998,8.7418,8.8279,8.936,8.5003,8.7667
826896,8.9436,8.9386,9.2769,8.9608,9.1068,9.0191,9.502,9.1235
818615,8.0582,8.1638,8.128,8.3363,7.6613,8.0737,8.0003,8.19
842348,7.4127,7.1387,7.427,7.2684,6.854,7.1418,7.2132,7.4244
821417,5.0519,4.6344,5.0252,4.8532,4.8993,4.6458,4.7463,5.1701
2745771,8.5492,8.6648,8.3138,8.1874,8.2301,8.3197,8.4574,8.0753
828569,10.583,10.2701,10.1673,10.0709,10.3503,10.0135,10.2957,10.0099
822496,6.7656,6.777,6.8587,6.5399,6.9754,7.0575,6.7604,6.4813
816385,10.0404,9.6172,9.9425,10.0194,9.7382,9.6443,10.0448,10.1018
6240227,7.5686,7.9107,7.5505,8.0297,7.6348,7.7302,7.7112,8.0332
837274,10.2495,10.2596,9.936,9.7766,10.2335,9.8,10.0358,10.0787
816599,8.3147,8.4359,8.708,8.1068,8.239,8.5797,8.5482,8.3783
827021,8.7326,8.3197,8.5092,8.6795,8.9132,8.8696,8.7199,8.8079
816249,8.1653,8.063,7.6643,8.1264,7.7257,8.1822,7.9957,7.9621
28719397,4.9547,4.9443,5.2079,5.2464,4.9859,4.7569,5.1292,5.3523
839715,8.9276,8.6381,9.1654,8.6927,9.1705,9.0191,9.0051,8.9161
818414,4.9547,4.7183,4.8161,4.8903,5.0273,5.3596,4.8315,4.8686
835877,11.0384,11.5833,11.4249,11.689,11.4582,11.5516,11.5602,11.5342
28719281,6.4099,6.2654,6.4329,6.366,6.1003,6.0466,6.6592,6.2618
818700,9.6809,9.2971,9.0445,9.3691,9.5591,9.4881,9.2834,9.3158
843201,9.9153,10.0263,9.9553,10.3271,10.1539,10.3265,9.9693,10.4061
827019,13.6561,13.613,13.5509,13.2133,13.7709,13.8062,13.7684,13.4886
827776,6.0113,6.2085,5.9338,5.6448,5.9789,6.269,5.8539,6.0029
815211,10.146,10.0907,9.5758,9.8516,10.1112,10.129,9.8996,10.018
816367,7.5354,7.4525,7.9213,7.7247,7.9894,7.9623,7.7931,7.7445
818706,10.714,10.6514,10.3484,10.4151,10.5509,10.7787,10.1989,10.5483
834686,13.3522,13.1377,13.6651,13.5751,13.6507,13.5467,13.6986,13.6645
824812,7.7167,7.4768,7.6486,8.0339,7.8112,7.9448,8.0095,7.928
818742,9.222,9.3275,8.9483,9.0457,9.3176,9.5835,9.128,9.1897
832644,9.8028,9.3408,9.8459,9.4997,9.7706,9.6712,9.4219,9.4519
820804,9.0474,8.8896,8.8104,9.3052,8.8965,8.9477,9.0832,9.3397
830805,11.1889,10.8248,10.8752,10.8289,10.675,10.5588,11.0336,10.8231
836314,8.4722,8.079,8.3238,8.2352,8.4818,8.373,8.7282,8.2692
838083,8.0107,8.313,8.2052,8.5047,8.4014,8.4535,8.6454,8.4401
815897,7.7461,7.6036,7.6952,7.6987,8.1897,7.9623,7.9911,7.8145
3767873,7.9985,8.014,8.2734,8.4245,8.3614,8.1316,8.5482,8.2184
816259,7.9489,7.3109,7.8612,7.6935,7.6679,7.6747,7.8037,7.8392
827892,8.3245,8.3197,7.8748,8.5166,8.2781,8.386,8.1109,8.34
821642,8.0524,7.6684,7.4544,7.9659,7.769,7.6957,7.7878,7.9621
816186,10.0537,9.6117,9.68,9.4288,9.8848,9.694,9.7144,9.5428
821402,8.8788,9.1687,8.906,8.7894,8.7088,8.8572,8.4839,8.7441
815031,8.6457,8.8668,8.4148,8.4713,8.5222,8.628,8.3923,8.2231
815343,6.8218,7.2836,7.322,7.416,7.2623,7.152,7.4402,7.1858
828432,8.3049,8.366,8.2938,8.8449,8.5076,8.6605,8.5003,8.6566
822578,7.1417,6.9257,7.4178,7.0881,6.9215,6.8224,7.2211,7.1954
829644,10.0984,9.7799,9.9165,9.9572,9.6858,9.4981,10.0041,9.946
841858,9.0085,8.5998,9.2743,9.0883,8.9269,9.0711,9.0256,9.1109
843125,6.6921,6.2654,6.1501,6.2276,6.2824,6.3772,6.5123,6.108
830888,11.9899,12.0268,12.3411,12.2283,12.4224,12.0264,12.476,12.3516
837293,10.012,9.8017,10.1659,9.835,10.2856,9.9924,10.34,10.0787
