Location,Treatment,Genotype,Age,image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_2_day4, ed47c609-2167-4cf7-afbb-42e678474d9f,1.4886442,1.3635396,0.21689162,0.002703794,288.2146945,0.05233308,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A3,GC,cax22,day4,A3_GC_cax22_day4.rsml, A3_GC_cax22_1_day4, 2a8a391f-7e4e-4d44-b915-dd5c2ac95382,1.2300036,1.2071352,0.21923448,0.003250422,278.7567403,0.058183327,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_11_day4, c5109f9d-d15b-4861-a6bc-dcea8a5c3edd,1.5044742,1.3160267,0.2362776,0.003115831,158.3683451,0.05008222,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_10_day4, 85f161b0-e27f-4a2d-ba72-1c383fd1b300,1.5206294,1.4707537,0.23105295,0.002972926,313.834215,0.05002093,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_9_day4, f00ad7cb-4362-4b90-a551-ffdf773451ad,1.3360237,1.2410401,0.19895123,0.002476289,293.6289035,0.04787321,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_8_day4, 6a2a0cfe-f0f8-4dd0-a166-ab7885b3d2ad,1.0345747,0.89153945,0.13981868,0.00155459,255.918828,0.042025376,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_7_day4, ae5a183c-a1c2-4682-af0d-fee8bddd6384,1.0436765,0.6811361,0.113809705,0.001292145,218.1512561,0.045397148,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_6_day4, 9b112571-d1a4-4ca2-931c-cbcfc2a34f1a,0.4535667,0.44297785,0.02588137,1.29E-04,292.6992328,0.022860428,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_5_day4, 8fbff201-7850-4c31-9d67-3b3bc28ab1cd,1.5478804,1.4223465,0.22941983,0.00280198,271.9705376,0.047933962,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_4_day4, 1345032d-f7bb-45e1-abe2-1b7aaf1b4c47,1.2266824,0.97088104,0.1732773,0.002016036,295.3926769,0.0447313,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_3_day4, 9d698e59-51c9-41cf-8c27-e16613c9efeb,2.050182,1.7866403,0.33425486,0.004494647,222.1995775,0.049735684,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_2_day4, 23a6c63b-2624-49cf-a599-8fd8d5c38556,1.3530751,0.99208975,0.18269207,0.002008828,103.7488864,0.044927437,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A6,FL,rbohD,day4,A6_FL_rbohD_day4_1.rsml, A6_FL_rbohD_1_day4, 628dc090-bc66-42e8-94ea-7800c9cbd2b1,0.6081815,0.29706052,0.08632516,0.001030699,79.23650547,0.04840807,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_11_day4, 29d52f1e-f1be-4b38-9af0-86810bc1c530,1.3111829,1.2780961,0.24509305,0.004417883,264.8140293,0.06401468,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_10_day4, 5715b6f2-7f49-4591-9006-d27f4839f35a,0.5087062,0.4334508,0.09454012,0.001557274,201.038463,0.05995073,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_9_day4, 2385f54f-c421-40f5-9bf6-25265f4e5fc9,0.45064852,0.4039886,0.079386085,0.001191788,283.8474716,0.06041203,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_8_day4, 9dba156f-46a3-482c-bb3b-34d73a2ecc7c,1.527228,1.0727855,0.18997723,0.002070859,114.6417882,0.04194193,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_7_day4, 15e68c12-b821-4865-b758-9bca0650d171,1.2058387,0.9022328,0.24950436,0.004276077,178.0157668,0.068969116,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_5_day4, c9d3250b-e8ed-479f-9222-450a5f0daed5,0.38764387,0.13637543,0.049036544,6.31E-04,237.8291267,0.04036656,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_6_day4, 7459a3fb-7153-4dce-b23b-fc6d2f818618,1.0958081,1.0767334,0.1431219,0.001557779,278.569238,0.04158668,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_4_day4, bf4608ce-6ef2-46dc-a710-ed7df966b761,1.1637615,1.1517681,0.18273163,0.002753078,287.7208445,0.05460837,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_3_day4, d1198bd9-d808-484a-8aab-79ae915fe1a3,0.84125495,0.83012354,0.11464019,0.001415344,252.5097714,0.04700778,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_2_day4, 32284867-807f-4abc-9e6b-882864d52b61,0.5949214,0.19632263,0.09178193,0.001214686,159.365662,0.048700564,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B2,FL,rbohD,day4,B2_FL_rbohD_day4_2.rsml, B2_FL_rbohD_1_day4, 1aa9da44-bc22-49a3-9e34-1f961a4c649a,1.4420991,1.4046931,0.21025611,0.002462922,311.4679643,0.04716414,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_9, df0f84e4-e35c-4612-8025-4b64fe5aa4a5,1.8252233,1.7872456,0.28004825,0.003431334,239.1374084,0.049610835,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_8, 212bd18e-be41-47d3-867c-8108293e3b3d,0.16620907,0.16620907,0.022878716,2.51E-04,273.0276323,0.043809462,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_7, 426059f2-5802-45ca-a01a-6e97cd572f39,1.0816528,0.46780032,0.2749378,0.006465269,221.3402577,0.083046004,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_6, f8ebe318-fbbf-45c5-90f7-1f05eb36ae8b,0.9051959,0.30965373,0.24602564,0.005544948,181.4796016,0.09054512,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_5, 8e2cea63-f093-45c2-a0a8-0fa50b91b679,1.7071527,1.6361377,0.32817897,0.005448385,313.4006619,0.055809647,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_4, 7670bb53-8ad7-49ea-a13b-060e1f53652b,0.9603622,0.9544536,0.23398924,0.004734302,310.9584048,0.073879875,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_3, 96a09694-65b2-4243-9f9b-7b0eef39948b,1.1002287,1.0677989,0.18569672,0.002732964,314.976769,0.051071562,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_2, 7e47a683-1b81-4533-ba55-0494a810311d,1.5604491,1.469495,0.38862148,0.009208549,259.7415483,0.07635058,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A1,FL,Col,day4,A1_FL_Col_day4.rsml, Col_FL_day2_1, 2d3c63c7-dac6-4416-95e8-3f63b5b35177,1.5705202,1.3473203,0.204873,0.002199335,237.9989252,0.041774657,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_11_day4, efa7137b-26e4-406e-bee7-21d26bd00673,1.3254985,1.0089519,0.276371,0.004738717,113.1162245,0.06960255,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_10_day4, 58ed611a-4d4a-4d3c-ad1b-d1d7931f8dc7,0.5114062,0.28129852,0.07208461,0.001054726,88.63896437,0.046992067,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_9_day4, f04e7d5f-787c-4583-bf4b-43e097c34e18,1.1424917,1.1120653,0.15791583,0.001831897,239.6283078,0.04412431,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_8_day4, b4a06851-9aee-4ab7-b919-4db9905480cf,0.9059008,0.85130113,0.119816385,0.001340781,216.9132296,0.045108818,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_7_day4, d05c40ec-2e5f-4655-a4f7-e19e8ec52379,0.66846746,0.55620694,0.08637095,9.06E-04,290.8385254,0.044489637,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_6_day4, d4165148-0a5d-45b5-890f-bdd4c6061dac,0.69477075,0.63730633,0.104797006,0.001330024,280.6209995,0.045540307,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_5_day4, 3fdf4c34-8d63-42e4-8c04-8cffb26125d9,1.3313165,1.2846766,0.20766573,0.002722488,279.5454633,0.052835662,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_4_day4, 914587bc-e6e2-47d6-920d-1c574b9eccfe,1.5179303,0.83221793,0.23820972,0.003302895,239.4690005,0.052482605,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_3_day4, 62fde0e6-c29c-4213-93b1-cbf42fcae199,1.5127711,1.4916104,0.28223264,0.004403445,179.0964803,0.063311845,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_2_day4, 362a27d4-ec6d-4d20-bcf1-7beb07d0f127,1.344821,1.233002,0.23259185,0.003283651,298.3313248,0.05129915,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,FL,rbohD,day4,C4_FL_rbohD_day4_4.rsml, C4_FL_rbohD_1_day4, c576b700-35b0-4bd5-93a9-be599134d0d4,0.556035,0.5101963,0.062781006,5.82E-04,261.9349133,0.03952925,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_10_day4, c4d82b9a-ee9e-41f5-b293-d402081dd772,0.54137737,0.5407349,0.09055105,0.001265165,271.9185189,0.05722471,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_9_day4, 4ccfcb0b-9eeb-4e09-ae07-790f94ef9a46,1.5207361,1.0819889,0.24509159,0.003249351,171.3522479,0.047886994,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_8_day4, c668dd0d-29e8-4adc-ae51-c25a3ed0dcbc,0.32135907,0.28754973,0.03212401,3.24E-04,231.1993899,0.041990917,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_7_day4, 998d4093-6223-478e-be2f-68c9f441a272,1.5515862,1.4377978,0.2022375,0.002158494,221.8737911,0.044181917,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_6_day4, 72f258f4-b01d-4239-ab97-aa48efba9c5d,0.5020134,0.42850187,0.08233812,0.001179501,80.2386718,0.04246845,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_5_day4, 4dd333c5-d96c-4292-8334-f9b246d41634,0.37647042,0.37570044,0.07262348,0.001265394,260.6482696,0.06282268,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_4_day4, 4fe3f30a-9848-4751-b2d6-ab38edc04bef,0.99151736,0.98599,0.22638567,0.004917326,317.5450568,0.072970785,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_3_day4, 2c5f4b8b-2607-4c68-993a-f8202d8b1329,1.0921092,0.911664,0.22740012,0.004382695,198.4938214,0.07030183,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_2_day4, 340d199d-1ef7-4663-8f21-86e30a21816d,1.4258736,1.4148427,0.22227636,0.002885594,269.3943268,0.049762905,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B4,FL,cax22,day4,B4_FL_cax22_day4_3.rsml, B4_FL_cax22_1_day4, f32d9ded-6999-41bd-b55d-cf0f5564cace,0.667615,0.5165248,0.054558177,6.81E-04,222.522823,0.036567878,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_9_day4, 03b9e16a-c2aa-48dd-8db5-58e50c6790d8,2.0577724,1.909824,0.2924046,0.003478059,281.524251,0.04512965,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_8_day4, 95671c59-7cf1-4c54-b563-2ac56f5f51b6,2.1232965,2.0682452,0.3470031,0.004697866,280.9244784,0.054390106,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_7_day4, ff4494a1-f4db-4fd5-94be-5aef14ce3b5b,2.1405282,2.088409,0.3691366,0.005336496,285.1421476,0.055460945,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_6_day4, a81d37b5-fad6-4631-9fee-cc2dab4865d0,1.7515337,1.7398672,0.39594138,0.007453984,286.7496736,0.069047645,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_5_day4, ed9e7e8f-149b-42a2-a57d-3aef81423322,1.4159621,1.3857847,0.254018,0.003751568,288.2060885,0.059975963,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_4_day4, e18c0931-cf20-4063-8208-14d3367e9a1d,1.8389856,1.8185117,0.28364626,0.003775282,277.366387,0.049473867,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_3_day4, b0314ca5-50de-4553-af73-435b95bdd5ec,0.8847292,0.8757449,0.13686997,0.00179107,274.6175091,0.056444462,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_2_day4, 13dbfb24-2cd9-492f-891f-cc77bdfed835,1.9050103,1.8412298,0.28328955,0.003662576,279.9486357,0.049046915,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A5,GC,Col,day4,A5_GC_Col_day4_1.rsml, A5_GC_Col_1_day4, e2e48d21-eff7-48f8-9cc6-9b7bc1a2f132,2.0799754,2.011316,0.34595123,0.005853501,282.5874383,0.055570055,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_10_day4, be007314-72cf-4b72-b846-7ee1ead3efb2,1.2265906,1.0835265,0.19297957,0.002461042,237.0292022,0.05027887,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_9_day4, afc07779-dc8e-4e3e-a24f-7bf70c9019cf,0.728212,0.7024076,0.13838227,0.002162171,32.64309621,0.061814435,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_8_day4, 497a3ca1-bd59-419e-bd49-755d16e77332,1.2670926,1.1843224,0.21993962,0.003174751,263.0943789,0.05733266,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_7_day4, adb0998e-ccaf-46ed-b388-55d6c17809b5,1.1718811,0.18509835,0.20429362,0.003032691,226.3199711,0.056952167,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_6_day4, 20a096a7-59fd-409f-b141-a0f13847922b,1.3383081,1.2420293,0.24245498,0.003707815,281.9455371,0.061911616,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_5_day4, f5ab0d29-0087-4374-9eb4-6a1690557861,1.2066615,1.1871499,0.2638833,0.004651091,224.1138883,0.07028346,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_4_day4, a1da2b83-7e48-4d35-b092-c2687b533342,0.8178789,0.8042024,0.17170735,0.002920221,301.9702857,0.066687234,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_3_day4, 65aa8e3b-0166-4bad-884c-838e926d13b1,0.5231685,0.48735785,0.09596779,0.001543731,329.7487197,0.06626048,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_2_day4, d5873f62-1ceb-41c0-b14d-52f1aa1a6e1d,1.2154969,1.0342461,0.21423316,0.003113395,244.9223601,0.05905163,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
B3,FL,cax23,day4,B3_FL_cax23_day4_3.rsml, B3_FL_cax23_1_day4, dde48c89-4dfb-4924-81ca-274b6aa404fe,1.192488,1.1628654,0.17588776,0.002623343,290.7527382,0.051661845,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_9_day4, 481f111e-68e0-4fa2-8044-5303c99ef693,1.3802596,1.3441763,0.21332031,0.00270873,279.5191807,0.04943856,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_8_day4, 8358d35c-e861-4ab9-b225-3ffc938cf36e,0.6765948,0.6484568,0.15638024,0.002931651,289.2767343,0.07333725,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_7_day4, 980ec86e-4522-41de-b199-05da159b01c8,1.4431978,1.4061652,0.24195506,0.003470671,293.9866688,0.052155603,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_6_day4, 03a830b0-9ad1-4906-b7d1-f8fc75abb7c6,1.3070713,1.3054571,0.15556166,0.001588439,269.8521134,0.042259898,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_5_day4, f7bcbf98-5e19-44b2-be8d-a36aca520d4b,0.5342527,0.50453955,0.0786338,0.001074321,263.0924118,0.052016668,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_4_day4, 569c630a-a9c9-4364-91ac-5cfad73d9802,1.9930005,1.9508595,0.30745146,0.004196459,276.2012387,0.05186589,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_3_day4, 73c9b7e5-40c4-45c8-9326-33f860ca3086,0.35497057,0.21804024,0.04111153,4.19E-04,139.0811477,0.0438042,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_2_day4, 053cbdaf-4dc6-408d-aa1e-cb9cd0c4c889,1.2597574,1.2343543,0.1831401,0.002248247,270.7382075,0.045613114,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
A7,GC,cax22,day4,A7_GC_cax22_day4_2.rsml, A7_GC_cax22_1_day4, 38211ca0-bc23-4662-8f3b-754c3cda6cad,1.1982049,1.1895471,0.2188995,0.00353355,273.0155292,0.052925985,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,FL,Col,day4,C7_FL_Col_day4_5.rsml, C7_FL_Col_4_day4, 72dc6ac1-4916-446b-8fb7-a3ed7af7fff7,1.1021634,0.4807225,0.11185801,0.001047467,250.189802,0.033749584,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,FL,Col,day4,C7_FL_Col_day4_5.rsml, C7_FL_Col_3_day4, 5444d716-60eb-48e2-aaa2-0f2ce838c795,0.7439144,0.7285171,0.109655775,0.001293077,205.1148428,0.04565542,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,FL,Col,day4,C7_FL_Col_day4_5.rsml, C7_FL_Col_2_day4, 51c05465-e1bc-439f-b38b-b766d8ed4be1,0.9359216,0.8779106,0.12145477,0.001737902,305.4618784,0.048881575,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C7,FL,Col,day4,C7_FL_Col_day4_5.rsml, C7_FL_Col_1_day4, 084794d0-ff73-4848-a19e-418a9c21d92e,1.180044,1.130097,0.17028835,0.001968062,216.5022845,0.045612738,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_11_day4, b3da1e70-c743-4e06-b5d7-69414718f1d2,1.3365206,1.277253,0.20649607,0.00266403,268.2306265,0.05078794,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_10_day4, 6a2c501f-2bea-4c60-a277-f6b5d24c216d,1.7528917,1.7104244,0.35287568,0.005870383,270.2292218,0.06835026,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_9_day4, 0ad92ed1-3b5d-4e50-8dc0-bc607fe582d8,1.901756,1.8705505,0.311574,0.004448008,287.1078487,0.05632687,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_8_day4, 054448e9-4ae7-4ed1-8135-b24ce4e01c4c,1.549623,1.514945,0.28581023,0.004806537,271.0623683,0.058429725,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_7_day4, 279b31d5-f0bd-415d-bf45-805b7ba8065e,1.4354441,1.4252752,0.21949992,0.002812868,277.1254726,0.049276184,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_6_day4, 6564dfad-e88a-487a-9b9d-bbc3ebc3a746,1.2531359,1.2428317,0.31991932,0.007476004,276.4211708,0.08292926,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
C4,GC,rbohD,day4,C4_GC_rbohD_day4_4.rsml, C4_GC_rbohD_5_day4, 23b6862c-8771-41fb-9bc5-a26af27de6e9,0.5808846,0.5593563,0.11858444,0.001955321,246.5840085,0.06988018,0, Root,-1,-1,-0.008466667,-57.29577951,0,0, null, null, null, null
