Entrez Arabidopsis ID,"""ROOT-SHOOT_logFC""",FL-GC_logFC,CAX22-COL00_logFC,CAX23-COL00_logFC,I:Tissue_SHOOT.Genotype_CAX22_logFC,I:Tissue_SHOOT.Cond_FL_logFC,I:Tissue_SHOOT.Genotype_CAX23_logFC,I:Cond_FL.Genotype_CAX22_logFC,I:Cond_FL.Genotype_CAX23_logFC
831736,1.888139087,0.196499674,-0.042565105,0.149960243,0.329905903,0.261910462,0.094065635,-0.111650059,-0.019597085
831737,-2.169637179,0.080159684,-0.123896572,0.052669849,0.058037598,0.070883385,-0.501934429,-0.192182642,-0.619794025
831738,-1.178323012,0.068357104,-0.241885463,-0.312477438,-0.096870664,-0.115083855,-0.046465608,-0.028504043,0.043250817
831740,1.475493706,0.192720017,0.146760488,-0.036220933,0.141265482,0.150101185,0.182000654,-0.228457054,0.020108036
831741,-2.106684744,0.037744818,-0.109947738,-0.234750731,-0.230396367,-0.14163481,-0.143599811,0.152791283,0.121867566
831742,0.420384904,0.006550829,-0.04601959,-0.117576571,-0.097928081,0.077539672,-0.233864701,0.013619943,0.041424013
831743,-0.069225059,0.027151516,0.068983229,0.060279846,0.048712789,-0.014873926,0.058212868,-0.035276889,-0.020797395
831745,-2.590102782,0.497973818,0.159084318,-0.019829351,-0.068170001,-0.293448027,-0.174951758,0.088321155,0.393744659
831746,0.276912494,-0.021596491,0.218496298,0.145731542,-0.153714128,0.074750468,-0.023183904,-0.023684442,-0.041563818
831747,0.395916047,-0.207131626,-0.141409416,0.023503776,-0.134245665,-0.109747959,-0.251143165,0.264078825,-0.012522584
831748,-0.670141884,0.01393251,-0.071829808,-0.04943211,-0.052845496,-0.095357674,-0.076559153,0.055281587,0.08718416
831749,-2.021851975,0.015336944,-0.415127934,-0.51796774,-0.030078884,-0.680520351,0.034618333,0.383246807,0.397297114
831750,-1.953363172,0.383760619,-0.272790708,0.040370764,-0.378857506,-0.69242123,0.289445653,1.033294719,-0.661795745
831751,-0.267557268,-0.246638365,-0.271332588,-0.021452295,0.288309216,0.600345487,0.170334216,0.065330075,-0.191821848
831753,2.304736728,0.132876893,0.229725219,0.111669294,-0.353899166,0.254731949,-0.031174423,-0.151681558,-0.015208028
831754,6.481378199,0.179636235,-0.572483578,0.069218815,-1.829622152,2.859987365,-1.346423868,-0.106637283,-0.410177223
831755,4.445714167,-0.998145014,-0.361352101,0.259889039,-0.845223558,1.490941394,-0.431120209,0.980210778,0.647253637
831756,-0.504619121,-0.11260906,-0.1537886,0.273813329,-0.058147745,0.166345278,-0.361819359,0.048881772,-0.235137159
831757,1.267157784,0.426340669,0.575321982,0.197729511,-0.203031649,-0.307884749,-0.157318172,-0.186858959,0.17660937
831758,-0.074019333,-0.061661636,0.009840482,0.118346004,0.005550657,-0.003082666,-0.030080123,0.048254243,-0.015217283
831759,-0.626308419,0.051090974,0.058055386,-0.007949762,-0.057666493,-0.103971823,-0.07738475,-0.041081312,0.06043763
831760,0.33267003,0.250207737,0.135364262,-0.20092472,-0.15840509,0.134244398,-0.069680231,-0.224753316,0.161891317
831761,-1.04447717,0.07916481,0.328001999,0.2020704,0.085781356,-0.2061789,-0.054107226,-0.097076682,-0.085954944
831762,0.163168872,0.082620241,0.033752188,-0.033422334,-0.148376193,-0.018147707,-0.050646878,-0.058315261,-0.018231097
831763,1.097606695,-0.173512181,-0.012937607,0.002560354,-0.021659899,-0.005709383,0.241587849,0.14942732,-0.279330702
831764,0.929494402,-0.042328271,0.026161531,0.077784393,0.164548911,0.173349855,0.111394345,0.030767861,-0.035176731
831765,-0.364217169,0.13696515,-0.535645772,-0.450522821,-0.261943793,0.146347377,-0.266094719,-0.123639991,0.112331097
831766,-1.08390605,-0.196553396,-0.019914174,0.014344077,-0.177178492,0.110260818,0.006363677,0.144146601,0.035021739
831768,-0.382344009,-0.019691653,-0.142048217,-0.148355805,-0.043012058,-0.048287681,0.006753557,0.041744844,0.097352146
831769,-1.656773158,-4.20E-05,0.138266474,0.10310769,-0.205101156,-0.047535053,-0.078037078,-0.010635442,-0.023849035
831770,2.36208289,-0.198299988,-0.31394797,0.233075397,-0.181785406,-0.225134504,-0.017501338,0.382242222,-0.23272488
831772,-2.163481855,0.060029621,0.187511337,0.084046602,-0.13129283,-0.114469713,0.055419028,0.068849808,-0.021225196
831773,7.996732237,-0.228454207,-0.016665019,0.248190178,1.176390983,0.705053745,0.093969121,0.411246438,-0.024901334
831774,0.305581332,-0.057775454,-0.070600551,0.180256544,0.01057008,0.185695047,-0.079568516,-0.034075374,-0.132841811
831775,1.820833037,0.065180256,0.100081962,-0.190414601,0.160809592,0.143199872,0.316324979,-0.105469176,0.141279801
831776,1.434140926,-0.041317257,0.144870866,-0.02983724,-0.623031015,-0.033466192,-0.366458418,0.15157544,0.068054242
831777,-0.122883716,-0.330498418,-1.172322897,-1.036777944,0.847008229,0.426461359,0.695398369,0.226160337,0.588965913
831778,0.638062158,0.050127184,0.028753604,-0.041306683,0.033981946,0.36591351,0.255754062,-0.171403833,-0.035281226
831779,3.090116209,0.571184299,0.041060951,0.354953271,-0.227438599,1.63716158,-0.050776471,-0.421529529,-0.206919766
831780,0.918677271,0.16124112,0.01668329,-0.010498856,-0.106241325,-0.118548825,-0.229013519,-0.110409301,0.058587283
831782,-0.819185162,0.489977226,0.073130138,0.164389193,-0.306175869,-0.33363737,-0.299395499,-0.107347031,0.021763676
831784,0.167394457,-0.266016402,-0.530420306,-0.072434772,0.209480383,0.154769574,0.129141758,0.116374507,-0.08845998
831786,0.719111568,0.047680493,-0.165422368,-0.341854571,0.067375713,-0.198602437,-0.193671233,-0.064938259,0.245859364
831787,7.32020579,-0.653174476,-0.231377376,0.244110588,0.620725888,1.138808255,-0.140286333,0.700471244,-0.984002959
831788,0.168629728,-0.086373871,-0.033688675,-0.268764953,-0.063746789,0.045397435,0.023524838,0.017480881,0.184653522
831789,-0.420288521,-0.012312171,-0.022519521,-0.120419477,-0.22196712,0.013614844,-0.06634473,0.042132947,0.189313422
831791,-0.224674789,-0.115585463,-0.145010691,0.07314025,-0.167255889,0.19162725,0.002524606,0.138801656,-0.07915644
831792,0.405532241,-0.125363626,-0.948147551,-0.945590893,0.950895876,-0.470076896,0.115514541,0.089797655,0.60910144
831793,-2.537826032,-0.365349574,0.051658288,0.106549834,-0.339929082,0.193481636,-0.15386701,0.295262128,0.053168825
831794,-0.904324728,0.053233529,0.230156064,0.073439996,-0.28393228,-0.005702482,0.068437927,-0.08779819,0.074867849
831795,0.724265519,0.783722543,-0.34329123,-0.207700794,0.383451004,0.004303676,0.303061949,-0.530692421,0.286911241
831797,-0.210930704,0.002390827,0.07668115,-0.037962389,-0.50923101,0.281481822,-0.185805979,0.078687648,0.124043656
831798,-1.787340835,0.03104543,0.063931995,0.117046445,-0.055068217,-0.151029474,-0.063131005,0.02876451,0.017050491
831799,-3.162521373,-0.089465263,0.317230999,0.247317112,-0.577478494,0.00095495,-0.29027466,0.137025104,0.055727877
831800,2.618643799,1.825186221,0.586572188,0.270260931,-0.339976431,1.42322435,0.234474825,-2.271784818,-0.222047955
831801,0.416675826,-0.090910941,-0.125792119,0.06326459,-0.188796848,0.194519966,-0.427767541,0.045518528,-0.07550581
831802,0.83111408,-0.10955362,-0.032542476,-0.055402684,-0.117753152,0.192007181,-0.05675919,0.072168969,0.053677944
831803,-2.667933235,-1.365528916,-0.932252403,-0.765855234,0.110713322,1.492116801,-1.222648126,0.904046784,1.566391981
831804,0.665119142,0.194761396,0.182210937,0.217875268,-0.359224079,0.43530281,-0.125266014,-0.508332601,-0.152598259
831805,-0.517276396,-0.100824906,0.106999233,0.01878595,-0.050159219,-0.086664897,-0.116358823,0.123122348,0.160276547
831806,1.603985671,-0.090324326,-0.298647173,-0.331116374,0.355339039,0.150228603,0.397378287,0.259001365,0.678434548
831807,-7.159933103,-0.210684745,0.362590738,-0.524163974,-0.986044728,-0.18392095,0.148804508,0.912501908,0.112524228
831808,0.67985529,-0.080412453,0.099946022,-0.020241358,0.119033457,-0.114871087,0.067100776,0.060060957,0.143891894
831809,-0.300642194,-0.109981456,-0.079206822,0.050481253,-0.0491321,0.053575177,-0.089890017,0.113024305,-0.023184986
831810,1.04906366,-0.040291598,-0.053443174,-0.088006501,0.150749269,0.080732645,0.047038571,0.089448573,0.035417319
831811,0.339554845,0.095042552,0.024368521,0.004808754,0.048142403,-0.000374195,-0.058209336,-0.114761661,-0.036373289
831812,5.083830487,-0.53557382,-0.725098981,-0.240876196,-0.55496854,-0.46890705,-0.042749076,0.299773458,-0.175105069
831813,2.981745307,0.338443385,-0.144418519,-0.328580944,0.60053957,0.297347813,0.286711775,-0.228480801,-0.204705056
831814,-0.096490009,0.146672923,0.54297019,0.147078681,-0.196985322,-0.030734577,-0.340603294,-0.092161144,-0.113037187
831815,0.137461071,-0.113007208,-0.002551622,0.087218756,0.002626791,0.077474136,0.012304776,0.10695901,-0.002585425
831816,-1.329482365,0.18536647,-0.255640027,-0.439929877,-0.039579012,-0.309775918,-0.053132092,0.064010699,0.285167394
831817,-0.478676955,-0.09601369,-0.119858896,0.095390416,0.004785654,0.058143537,-0.100537125,0.047498004,-0.121640026
831818,3.129528382,-0.347601839,-0.473648365,-0.17120705,0.793696957,0.447250274,0.168929539,0.389194981,-0.014136218
831819,-0.452396992,-0.042909456,0.080610395,-0.069356976,-0.068450391,-0.047397306,0.052677685,0.061928399,0.073572113
831821,-2.262386861,-0.086615034,0.222067975,0.251374954,0.015870028,-0.035911595,-0.256622615,0.181812817,-0.021441336
831822,0.12502134,-0.098518713,0.058288171,0.117024511,-0.031292044,0.053519767,-0.122984647,0.015760022,0.040532679
831823,-0.604383863,0.335503181,0.118506074,0.133040524,-0.040215382,-0.290945829,-0.047753589,-0.183863007,0.255153213
831824,0.10192174,0.020844815,0.168921061,0.00819143,-0.104388949,-0.159300607,-0.012555441,0.019230589,-0.003601501
831825,-0.292447373,-0.327254964,-0.883843813,-0.70591358,0.694824836,-0.112368856,0.547607793,0.331351136,0.329594016
831826,-2.185431912,2.607835911,-0.442142322,-1.06666444,0.895201225,-1.904068026,0.36630638,-0.163797445,0.963154936
831827,-2.544910618,-0.061597146,0.109564694,-0.084187828,-0.151943279,0.0041917,-0.032849781,0.076106795,-0.082059762
831828,-0.360328987,-0.136968348,0.028061248,0.089753036,0.037782371,-0.009805766,-0.030095799,0.147321226,-0.047185746
831829,-0.115572438,-0.03485572,-0.126552247,-0.004922398,0.06571603,-0.043308566,-0.039508552,0.010506878,-0.085664982
831830,-1.163899672,-1.4906766,-1.866989237,-2.217552327,2.508840023,1.267671378,2.692511181,-0.182423062,0.093062099
831831,-0.374819624,-0.031746617,-1.013709396,-0.918302589,-0.36113972,-0.361692695,-0.287791623,0.128813297,0.382731467
831832,-0.69899463,-0.069873857,-0.089533491,-0.027133858,0.057446008,-0.083808126,-0.090859074,0.067408047,0.022084857
831833,2.571774662,-0.252408681,-0.066687466,0.386798702,-0.304840978,0.511390561,-0.13088744,-0.0990416,-0.650017704
831834,2.274333499,-0.489103179,0.157853046,-0.410381013,-0.218561418,0.339136865,-0.753719362,0.699419763,0.992006007
831835,-0.227895184,-0.040432539,0.034911787,0.03092854,0.071635472,-0.067981892,0.024181287,0.152717963,0.080270081
831836,2.68481592,-0.193542204,-0.296233183,0.089045316,-0.421710158,0.346324906,-0.884611154,0.361559559,-0.172191348
831837,-3.619512735,-1.175242483,-0.32765756,-0.720035258,-0.30856776,-1.416698135,-0.19868367,1.146159987,2.226533732
831838,0.140670038,-0.012348326,0.283852325,0.090836588,-0.2362993,0.234984258,0.140631545,-0.130085384,-0.035269223
831839,0.001238619,0.066693626,0.141116432,-0.011697616,-0.035269391,0.106961457,0.003620678,-0.142025466,-0.064910399
831840,-0.458396322,-0.005407616,0.071644567,0.059717775,-0.122220713,0.026883158,0.036791807,0.042266801,0.007465138
831841,1.860133613,-0.029847119,0.035560048,0.07932941,0.051251105,0.397822734,-0.070887952,-0.090701807,-0.070412215
831842,0.097560706,-0.141618784,0.093786033,0.007090709,-0.163316101,0.034034499,0.070429515,0.13214675,0.110758914
831843,-0.886468893,0.033161435,0.087287845,0.097817791,0.064362808,-0.142408319,0.019419826,-0.01163235,-0.049978545
831844,-0.690570034,-0.020729573,0.159110167,0.138714731,0.016427748,0.078902162,0.05373902,0.083699497,-0.041002258
831845,0.27672506,-0.052178385,0.114391498,-0.349004195,-0.073553613,-0.07296376,0.137580048,0.096002403,0.56751253
831846,-1.192484523,0.014128087,0.013608861,-0.040518979,0.017142903,-0.050158733,-0.031345041,-0.032134849,0.039533174
831847,0.05453112,0.022960389,0.048873885,0.086133945,0.073749464,0.016538717,-0.024586628,0.023930318,0.01673996
831848,-0.139012848,0.02963082,0.073035408,-0.025633234,0.200441328,-0.147994256,0.250214157,0.02526546,-0.045732642
831850,2.196176196,-0.199635122,-0.465518788,-0.460703725,0.135484662,0.327721768,0.361895577,0.190634374,0.05837462
831851,-0.143047612,0.05337329,0.132543076,-0.054459591,-0.088294146,0.079875573,0.068184793,-0.134329965,0.139607408
831852,0.73841929,0.094727215,0.158156603,-0.181185556,-0.230808301,0.322525316,0.330934681,-0.162137041,-0.136038474
831853,-0.33339789,0.026232281,-0.008639571,0.162744363,0.061691992,0.058152149,-0.064185097,-0.04273313,-0.165550473
831854,-0.021830402,-0.16567227,-0.062686343,0.259082261,-0.18866629,0.252183452,-0.198348804,0.064845514,-0.317048573
831855,-0.66785783,-0.025668507,-0.018908484,0.046497845,-0.167141458,0.080357768,-0.126350431,0.000948926,-0.130660974
831856,-0.023104765,0.190745892,0.056129236,-0.036885269,-0.099641073,0.005575916,-0.256573981,-0.255634655,0.039086938
831857,-0.482138323,0.210833767,0.136307729,-0.004533177,0.057399285,-0.149214843,-0.045684068,-0.14308332,0.007484355
831858,0.403247608,0.016172482,0.196777906,0.109158893,0.133842697,0.037691655,0.04325341,-0.053097616,-0.032339751
831859,-0.765499887,-0.007895029,-0.190374346,-0.186763954,-0.019967346,-0.130739497,-0.118649482,0.102356657,0.029743743
831860,0.24516686,-0.109709138,0.013477434,0.122680742,0.074830528,0.241043261,0.01980407,0.119918867,0.013699486
831861,0.749850335,0.157042655,0.037885236,-0.090079522,0.072047572,-0.031000882,0.068472958,-0.100992463,-0.018606365
831862,-2.75873727,-0.191713462,0.299793801,0.186198854,-0.552727432,0.117105625,-0.123143105,0.140832779,-0.140558272
831863,-4.476170667,0.265741619,0.655774886,-0.175568725,-0.904786074,0.701968418,-0.15506655,-0.867824012,-0.017603785
831864,-0.579649064,-0.016271439,-0.164015292,0.202451928,-0.210972688,0.504919226,-0.184107642,-0.102522442,-0.238145061
831865,5.314268074,-1.355438122,-0.907769765,-0.099674619,0.169753332,0.587265852,-0.19888988,1.345136721,-0.186049039
831866,-1.287190427,-0.001523326,-0.071725627,-0.202515506,-0.092418106,0.002332713,-0.230616394,0.112615279,0.290798866
831867,-0.041371154,-0.008143276,-0.038551227,0.08586077,0.071484667,-0.024353274,-0.028842702,-0.024402146,-0.187733566
831868,-0.892942889,0.672086465,0.202862247,-0.15436993,-0.188126032,-0.356008494,-0.003813231,-0.304859513,0.084612609
831869,3.111657969,-0.106986608,0.621682736,-0.272542842,1.248390038,-0.107813066,2.469547089,-0.693374239,0.010667846
831870,0.19212182,0.01522437,-0.083051569,-0.015913187,0.09002798,-0.03414821,0.109270494,0.031106518,-0.004174376
831871,3.253158231,-0.277456473,-0.272657463,0.218654007,0.219909968,0.856451033,-0.466401722,0.214604667,-0.714917321
831872,1.521183089,-0.187682104,-0.078300502,-0.098489038,-0.106143299,0.481746367,0.378420432,0.12402197,0.132151579
831874,-0.475130214,0.67238611,0.42713228,-0.102427464,-0.140334673,-0.426377532,0.102433612,-0.236187241,0.360871353
831875,0.229756152,-0.136861854,0.035844292,0.059014537,-0.193193263,0.222028246,-0.073640557,0.015103976,-0.170247235
831876,-0.250395911,-0.019303408,-0.008010968,0.013192413,-0.108211833,-0.026130218,-0.068693788,0.054083482,-0.026420309
831877,1.180533298,-0.007721035,-0.33517571,-0.090980734,-0.2865616,0.078396078,-0.554015536,0.08649426,-0.132249848
831878,-0.114848006,0.241255452,-0.126671383,-0.271160481,0.216380044,-0.336320415,0.310635008,-0.380506444,0.159817437
831879,1.063474656,0.012253399,0.014747386,0.202295644,0.103071806,0.21358235,-0.097978415,0.281686175,-0.227466951
831880,-1.089844062,-0.000489998,-0.063688231,-0.015841263,-0.191871083,-0.070159443,-0.179307094,0.021774747,0.059212
831881,3.043147204,0.464788263,0.171449979,-0.277779836,-0.098361009,0.03230808,-0.910939452,0.056081122,0.292558987
831882,0.210406429,-0.067102228,-0.052029042,0.227598881,0.053220635,0.102488362,-0.124318707,0.001793333,-0.206630645
831883,-0.662911595,-0.191545252,-0.090178672,0.046242962,0.107426081,-0.123221726,0.026939212,0.231106716,0.000380853
831884,0.002262487,-0.076625323,-0.116703196,0.022244297,-0.076103668,0.131718725,-0.163343263,0.040096299,-0.009130372
831885,-2.485898437,-0.346864327,0.676517179,0.30286799,-0.639252366,0.476573901,0.093661142,0.335482977,0.05183238
831887,2.000752202,-0.104595836,0.032239949,0.17287496,0.037951823,0.28211557,-0.280501477,0.19396534,-0.028553547
831888,-0.890034698,-0.018593356,-0.14039262,0.041885312,0.114838088,0.102827272,0.041391725,-0.002076517,-0.126738703
831889,-0.006959469,-0.086780825,-0.037276354,0.017392696,0.006192818,0.073278806,0.019761572,0.074140231,-0.015521793
831890,0.904920656,-0.635243904,0.309696759,-0.481459821,-0.812740464,0.163505041,-0.138243197,0.683928788,1.149567739
831891,0.371932385,-0.08635436,-0.116575164,-0.086584876,-0.238777918,0.300022084,-0.099743338,0.070870945,-0.009604249
831892,1.331924208,0.132352652,0.29744037,-0.047019055,0.200399893,-0.076700349,-0.115064048,-0.208991861,0.071578003
831893,-0.252189399,-0.058399301,-0.055002509,0.044616574,-0.059434328,0.028753964,-0.078447339,0.07512646,-0.032351565
831894,0.964957309,0.02102049,0.130427204,-0.005473204,0.044298754,0.092426558,-0.071904037,0.060349074,0.139930382
831895,-1.036659878,0.677790209,-0.302429775,-0.24003764,-0.432378851,-1.002265027,-0.363960977,-0.687406452,-0.570723566
831896,1.344716734,-0.332710668,-0.199222004,0.0504012,0.013577464,-0.066414135,-0.193544304,0.330050261,-0.173239859
831897,-0.136103146,0.030411385,0.040923727,-0.063313174,0.026436461,-0.072394435,0.220975242,0.040223429,0.056502021
831898,2.930326303,-0.168971594,0.047240365,0.040385858,-0.543157054,-0.306394558,0.304466035,0.242349608,-0.24612852
831899,-0.524249711,-0.156899088,-0.116873291,0.386305097,0.240847835,0.087360902,-0.309972922,0.085542346,-0.314607126
831900,-0.855170468,-0.06848048,-0.136367494,-0.106945712,-0.28510302,-0.106263887,-0.413290096,0.063078104,-0.030748782
831901,1.430921703,0.324394633,-1.108989851,0.31980901,1.756749999,-0.005919243,1.020934639,0.894785819,-0.644106036
831902,-0.157247415,0.001864149,0.039160438,0.02806118,-0.053297358,-0.104670086,-0.005668998,0.003776175,-0.041144512
