,AT4G15230.1,,,,,,,,,,,,,
,AT1G33540.1,,,,,,,,,,,,,
,AT5G41755.1,,,,,,,,,,,,,
,AT5G59940.1,,,,,,,,,,,,,
,AT2G26370.1,,,,,,,,,,,,,
,AT3G15250.1,,,,,,,,,,,,,
,AT5G51870.1,,,,,,,,,,,,,
,AT2G47810.1,,,,,,,,,,,,,
,AT1G58410.1,,,,,,,,,,,,,
,AT4G08780.1,,,,,,,,,,,,,
,AT1G73620.1,,,,,,,,,,,,,
,AT5G40000.1,,,,,,,,,,,,,
,AT2G05180.1,,,,,,,,,,,,,
,AT5G06905.1,,,,,,,,,,,,,
,AT3G22400.1,,,,,,,,,,,,,
,AT3G62210.1,,,,,,,,,,,,,
,AT4G39675.1,,,,,,,,,,,,,
,AT1G78815.1,,,,,,,,,,,,,
,AT1G34670.1,,,,,,,,,,,,,
,AT2G46890.1,,,,,,,,,,,,,
,AT3G44710.1,,,,,,,,,,,,,
,AT1G44030.1,,,,,,,,,,,,,
,AT1G67760.1,,,,,,,,,,,,,
,AT5G37800.1,,,,,,,,,,,,,
,AT1G55420.1,,,,,,,,,,,,,
,AT1G80100.2,,,,,,,,,,,,,
,AT1G79310.1,,,,,,,,,,,,,
,AT5G52710.1,,,,,,,,,,,,,
,AT1G79580.3,,,,,,,,,,,,,
,AT1G16440.1,,,,,,,,,,,,,
,AT2G24130.1,,,,,,,,,,,,,
,AT5G50650.1,,,,,,,,,,,,,
,AT4G31470.1,,,,,,,,,,,,,
,AT4G01630.1,,,,,,,,,,,,,
,AT4G33800.1,,,,,,,,,,,,,
,AT4G33330.1,,,,,,,,,,,,,
,AT1G06310.1,,,,,,,,,,,,,
,AT3G07900.1,,,,,,,,,,,,,
,AT1G69810.1,,,,,,,,,,,,,
,AT4G33330.2,,,,,,,,,,,,,
,AT4G13310.1,,,,,,,,,,,,,
,AT2G02850.1,,,,,,,,,,,,,
,AT4G08620.1,,,,,,,,,,,,,
,AT5G36130.1,,,,,,,,,,,,,
,AT2G01430.1,,,,,,,,,,,,,
,AT2G44290.1,,,,,,,,,,,,,
,AT1G68850.1,,,,,,,,,,,,,
,AT2G04495.1,,,,,,,,,,,,,
,AT1G78390.1,,,,,,,,,,,,,
,AT5G54150.1,,,,,,,,,,,,,
,AT1G56430.1,,,,,,,,,,,,,
,AT5G19100.1,,,,,,,,,,,,,
,AT1G14185.1,,,,,,,,,,,,,
,AT2G43050.1,,,,,,,,,,,,,
,AT4G32780.1,,,,,,,,,,,,,
,AT5G63595.1,,,,,,,,,,,,,
,AT4G25090.1,,,,,,,,,,,,,
,AT3G13840.1,,,,,,,,,,,,,
,AT5G02580.1,,,,,,,,,,,,,
,AT3G14280.1,,,,,,,,,,,,,
,AT4G02290.1,,,,,,,,,,,,,
,AT5G01335.1,,,,,,,,,,,,,
,AT3G29575.3,,,,,,,,,,,,,
,AT1G04220.1,,,,,,,,,,,,,
,AT1G44800.1,,,,,,,,,,,,,
,AT2G31920.1,,,,,,,,,,,,,
,AT3G29575.4,,,,,,,,,,,,,
,AT3G24750.1,,,,,,,,,,,,,
,AT3G22235.1,,,,,,,,,,,,,
,AT1G03920.1,,,,,,,,,,,,,
,AT1G60095.1,,,,,,,,,,,,,
,AT5G24960.1,,,,,,,,,,,,,
,AT2G35770.1,,,,,,,,,,,,,
,AT5G37690.1,,,,,,,,,,,,,
,AT3G22235.2,,,,,,,,,,,,,
,AT4G18340.1,,,,,,,,,,,,,
,AT3G29575.1,,,,,,,,,,,,,
,AT1G30990.1,,,,,,,,,,,,,
,AT5G02000.1,,,,,,,,,,,,,
,AT1G07560.1,,,,,,,,,,,,,
,AT1G74140.1,,,,,,,,,,,,,
,AT1G74140.2,,,,,,,,,,,,,
,AT1G74140.3,,,,,,,,,,,,,
,AT1G74140.5,,,,,,,,,,,,,
,AT4G20390.1,,,,,,,,,,,,,
,AT4G33730.1,,,,,,,,,,,,,
,AT3G46500.1,,,,,,,,,,,,,
,AT5G59520.1,,,,,,,,,,,,,
,AT3G26760.1,,,,,,,,,,,,,
,AT5G41765.1,,,,,,,,,,,,,
,AT5G25640.1,,,,,,,,,,,,,
,AT4G13860.1,,,,,,,,,,,,,
,AT2G13820.1,,,,,,,,,,,,,
,AT2G19660.1,,,,,,,,,,,,,
,AT3G26130.1,,,,,,,,,,,,,
,AT5G57980.1,,,,,,,,,,,,,
,AT1G48750.1,,,,,,,,,,,,,
,AT1G09090.1,,,,,,,,,,,,,
,AT1G54970.1,,,,,,,,,,,,,
,AT3G25190.1,,,,,,,,,,,,,
,AT1G45020.1,,,,,,,,,,,,,
,AT3G24310.1,,,,,,,,,,,,,
,AT3G46800.1,,,,,,,,,,,,,
,AT1G59950.1,,,,,,,,,,,,,
,AT5G45580.1,,,,,,,,,,,,,
,AT4G14305.1,,,,,,,,,,,,,
,AT5G66280.1,,,,,,,,,,,,,
,AT3G16410.1,,,,,,,,,,,,,
,AT3G23090.1,,,,,,,,,,,,,
,AT3G23090.2,,,,,,,,,,,,,
,AT2G34610.1,,,,,,,,,,,,,
,AT3G13640.1,,,,,,,,,,,,,
,AT3G48450.1,,,,,,,,,,,,,
,AT1G07610.1,,,,,,,,,,,,,
,AT4G14305.2,,,,,,,,,,,,,
,AT4G00680.1,,,,,,,,,,,,,
,AT3G45530.1,,,,,,,,,,,,,
,AT4G20140.1,,,,,,,,,,,,,
,AT3G15357.1,,,,,,,,,,,,,
,AT5G51870.2,,,,,,,,,,,,,
,AT3G03500.1,,,,,,,,,,,,,
,AT1G65500.1,,,,,,,,,,,,,
,AT1G66950.1,,,,,,,,,,,,,
,AT4G20230.1,,,,,,,,,,,,,
,AT1G09090.2,,,,,,,,,,,,,
,AT4G31730.1,,,,,,,,,,,,,
,AT2G02010.1,,,,,,,,,,,,,
,AT4G25090.2,,,,,,,,,,,,,
,AT5G50120.1,,,,,,,,,,,,,
,AT3G10470.1,,,,,,,,,,,,,
,AT1G33960.1,,,,,,,,,,,,,
,AT5G02580.2,,,,,,,,,,,,,
,AT4G25240.1,,,,,,,,,,,,,
,AT5G22630.1,,,,,,,,,,,,,
,AT2G47860.3,,,,,,,,,,,,,
,AT1G76250.1,,,,,,,,,,,,,
,AT3G63470.1,,,,,,,,,,,,,
,AT2G29440.1,,,,,,,,,,,,,
,AT2G17500.1,,,,,,,,,,,,,
,AT2G17500.2,,,,,,,,,,,,,
,AT2G20800.1,,,,,,,,,,,,,
,AT2G40100.2,,,,,,,,,,,,,
,AT1G34510.1,,,,,,,,,,,,,
,AT4G13310.2,,,,,,,,,,,,,
,AT2G41780.2,,,,,,,,,,,,,
,AT1G07730.2,,,,,,,,,,,,,
,AT2G16750.1,,,,,,,,,,,,,
,AT5G60530.1,,,,,,,,,,,,,
,AT2G17500.3,,,,,,,,,,,,,
,AT3G50480.1,,,,,,,,,,,,,
,AT2G17500.4,,,,,,,,,,,,,
,AT5G09520.1,,,,,,,,,,,,,
,AT1G50560.1,,,,,,,,,,,,,
,AT4G19920.1,,,,,,,,,,,,,
,AT5G11440.1,,,,,,,,,,,,,
,AT1G26450.1,,,,,,,,,,,,,
,AT1G19630.1,,,,,,,,,,,,,
,AT2G19060.1,,,,,,,,,,,,,
,AT4G16600.1,,,,,,,,,,,,,
,AT1G28080.1,,,,,,,,,,,,,
,AT5G62210.1,,,,,,,,,,,,,
,AT5G27200.1,,,,,,,,,,,,,
,AT2G44010.1,,,,,,,,,,,,,
,AT1G74140.4,,,,,,,,,,,,,
,AT2G47860.2,,,,,,,,,,,,,
,AT5G42860.1,,,,,,,,,,,,,
,AT2G21020.1,,,,,,,,,,,,,
,AT1G12030.1,,,,,,,,,,,,,
,AT5G52260.1,,,,,,,,,,,,,
,AT5G21080.1,,,,,,,,,,,,,
,AT1G29020.1,,,,,,,,,,,,,
,AT3G46710.1,,,,,,,,,,,,,
,AT2G16580.1,,,,,,,,,,,,,
,AT5G22140.2,,,,,,,,,,,,,
,AT2G47860.1,,,,,,,,,,,,,
,AT1G43010.1,,,,,,,,,,,,,
,AT1G55700.1,,,,,,,,,,,,,
,AT5G22140.1,,,,,,,,,,,,,
,AT2G29060.1,,,,,,,,,,,,,
,AT1G50520.1,,,,,,,,,,,,,
,AT3G20710.1,,,,,,,,,,,,,
,AT3G47980.1,,,,,,,,,,,,,
,AT4G16220.1,,,,,,,,,,,,,
,AT1G74030.1,,,,,,,,,,,,,
,AT2G16385.1,,,,,,,,,,,,,
,AT4G37730.1,,,,,,,,,,,,,
,AT1G49450.1,,,,,,,,,,,,,
,AT4G25790.1,,,,,,,,,,,,,
,AT5G48290.1,,,,,,,,,,,,,
,AT2G18360.1,,,,,,,,,,,,,
,AT3G27150.1,,,,,,,,,,,,,
,AT5G06900.1,,,,,,,,,,,,,
,AT4G36740.1,,,,,,,,,,,,,
,AT1G27620.1,,,,,,,,,,,,,
,AT3G59720.1,,,,,,,,,,,,,
,AT4G14465.1,,,,,,,,,,,,,
,AT3G30720.1,,,,,,,,,,,,,
,AT5G02420.1,,,,,,,,,,,,,
,AT3G56360.1,,,,,,,,,,,,,
,AT3G16440.1,,,,,,,,,,,,,
,AT3G50400.1,,,,,,,,,,,,,
,AT1G58936.1,,,,,,,,,,,,,
,AT3G20950.1,,,,,,,,,,,,,
,AT2G13900.1,,,,,,,,,,,,,
,AT5G41590.1,,,,,,,,,,,,,
,AT1G35610.1,,,,,,,,,,,,,
,AT2G24070.1,,,,,,,,,,,,,
,AT5G06090.1,,,,,,,,,,,,,
,AT1G15630.1,,,,,,,,,,,,,
,AT2G41780.1,,,,,,,,,,,,,
,AT2G24165.1,,,,,,,,,,,,,
,AT3G59830.1,,,,,,,,,,,,,
,AT2G36290.1,,,,,,,,,,,,,
,AT5G08640.1,,,,,,,,,,,,,
,AT5G46060.1,,,,,,,,,,,,,
,AT2G13820.2,,,,,,,,,,,,,
,AT5G18840.1,,,,,,,,,,,,,
,AT5G20860.1,,,,,,,,,,,,,
,AT3G52790.1,,,,,,,,,,,,,
,AT2G15042.1,,,,,,,,,,,,,
,AT4G28110.1,,,,,,,,,,,,,
,AT5G59320.1,,,,,,,,,,,,,
,AT5G36270.1,,,,,,,,,,,,,
,AT2G22510.1,,,,,,,,,,,,,
,AT2G32280.1,,,,,,,,,,,,,
,AT1G07900.1,,,,,,,,,,,,,
,AT4G34880.1,,,,,,,,,,,,,
,AT5G08640.2,,,,,,,,,,,,,
,AT5G48290.2,,,,,,,,,,,,,
,AT3G21340.1,,,,,,,,,,,,,
,AT2G25510.1,,,,,,,,,,,,,
,AT2G25510.2,,,,,,,,,,,,,
,AT5G50760.1,,,,,,,,,,,,,
,AT5G11540.1,,,,,,,,,,,,,
,AT5G25250.1,,,,,,,,,,,,,
,AT1G67330.1,,,,,,,,,,,,,
,AT1G67328.1,,,,,,,,,,,,,
,AT2G28160.1,,,,,,,,,,,,,
,AT2G31390.1,,,,,,,,,,,,,
,AT4G15910.1,,,,,,,,,,,,,
,AT4G10510.1,,,,,,,,,,,,,
,AT1G53490.1,,,,,,,,,,,,,
,AT3G59850.1,,,,,,,,,,,,,
,AT3G63430.1,,,,,,,,,,,,,
,AT2G35120.1,,,,,,,,,,,,,
,AT3G49330.1,,,,,,,,,,,,,
,AT2G25260.1,,,,,,,,,,,,,
,AT5G44770.1,,,,,,,,,,,,,
,AT1G53680.1,,,,,,,,,,,,,
,AT2G48080.1,,,,,,,,,,,,,
,AT5G40980.1,,,,,,,,,,,,,
,AT2G33080.1,,,,,,,,,,,,,
,AT1G71870.1,,,,,,,,,,,,,
,AT2G40100.1,,,,,,,,,,,,,
,AT3G44350.1,,,,,,,,,,,,,
,AT3G44350.2,,,,,,,,,,,,,
,AT5G03960.1,,,,,,,,,,,,,
,AT3G25290.2,,,,,,,,,,,,,
,AT5G36185.1,,,,,,,,,,,,,
,AT1G11670.1,,,,,,,,,,,,,
,AT3G20140.1,,,,,,,,,,,,,
,AT3G25290.1,,,,,,,,,,,,,
,AT4G04745.1,,,,,,,,,,,,,
,AT4G37235.1,,,,,,,,,,,,,
,AT3G22830.1,,,,,,,,,,,,,
,AT2G38510.1,,,,,,,,,,,,,
,AT3G51680.1,,,,,,,,,,,,,
,AT3G11050.1,,,,,,,,,,,,,
,AT5G38100.1,,,,,,,,,,,,,
,AT5G39240.1,,,,,,,,,,,,,
,AT3G14780.1,,,,,,,,,,,,,
,AT2G22760.1,,,,,,,,,,,,,
,AT4G25010.1,,,,,,,,,,,,,
,AT2G04040.1,,,,,,,,,,,,,
,AT2G16586.1,,,,,,,,,,,,,
,AT3G14680.1,,,,,,,,,,,,,
,AT2G24260.1,,,,,,,,,,,,,
,AT5G50600.1,,,,,,,,,,,,,
,AT5G50590.1,,,,,,,,,,,,,
,AT1G58643.1,,,,,,,,,,,,,
,AT3G21680.1,,,,,,,,,,,,,
,AT1G58037.1,,,,,,,,,,,,,
,AT2G17330.1,,,,,,,,,,,,,
,AT1G21110.1,,,,,,,,,,,,,
,AT3G49860.1,,,,,,,,,,,,,
,AT1G16400.1,,,,,,,,,,,,,
,AT5G25890.1,,,,,,,,,,,,,
,AT3G16210.1,,,,,,,,,,,,,
,AT2G39510.1,,,,,,,,,,,,,
,AT1G69600.1,,,,,,,,,,,,,
,ATMG01190.1,,,,,,,,,,,,,
,AT1G55030.1,,,,,,,,,,,,,
,AT2G40610.1,,,,,,,,,,,,,
,AT2G42850.1,,,,,,,,,,,,,
,AT3G26770.1,,,,,,,,,,,,,
,AT4G04540.1,,,,,,,,,,,,,
,AT4G21380.1,,,,,,,,,,,,,
,AT2G14920.1,,,,,,,,,,,,,
,AT5G53190.1,,,,,,,,,,,,,
,AT5G12940.1,,,,,,,,,,,,,
,AT5G44110.1,,,,,,,,,,,,,
,AT5G44110.2,,,,,,,,,,,,,
,AT5G22550.2,,,,,,,,,,,,,
,AT4G20460.1,,,,,,,,,,,,,
,AT2G21100.1,,,,,,,,,,,,,
,AT1G22470.1,,,,,,,,,,,,,
,AT1G06320.1,,,,,,,,,,,,,
,AT3G12977.1,,,,,,,,,,,,,
,AT3G02885.1,,,,,,,,,,,,,
,AT1G01640.1,,,,,,,,,,,,,
,AT4G29800.1,,,,,,,,,,,,,
,AT5G07390.2,,,,,,,,,,,,,
,AT3G60490.1,,,,,,,,,,,,,
,AT5G44110.3,,,,,,,,,,,,,
,AT5G05880.1,,,,,,,,,,,,,
,AT5G40030.1,,,,,,,,,,,,,
,AT4G22210.1,,,,,,,,,,,,,
,AT5G45120.1,,,,,,,,,,,,,
,AT4G04510.1,,,,,,,,,,,,,
,AT5G38100.2,,,,,,,,,,,,,
,AT1G18879.1,,,,,,,,,,,,,
,AT5G37210.1,,,,,,,,,,,,,
,AT3G54260.1,,,,,,,,,,,,,
,AT4G28650.1,,,,,,,,,,,,,
,AT5G22550.1,,,,,,,,,,,,,
,AT2G24070.2,,,,,,,,,,,,,
,AT4G37420.1,,,,,,,,,,,,,
,AT1G33100.1,,,,,,,,,,,,,
,AT5G51270.1,,,,,,,,,,,,,
,AT4G26360.1,,,,,,,,,,,,,
,AT3G21780.1,,,,,,,,,,,,,
,AT1G74458.1,,,,,,,,,,,,,
,AT1G28470.1,,,,,,,,,,,,,
,AT3G60420.1,,,,,,,,,,,,,
,AT4G23215.1,,,,,,,,,,,,,
,AT4G23515.1,,,,,,,,,,,,,
,AT1G31710.1,,,,,,,,,,,,,
,AT2G43390.1,,,,,,,,,,,,,
,AT1G01640.2,,,,,,,,,,,,,
,AT5G16900.1,,,,,,,,,,,,,
,AT5G12340.1,,,,,,,,,,,,,
,AT5G42690.2,,,,,,,,,,,,,
,AT3G10340.1,,,,,,,,,,,,,
,AT1G53660.1,,,,,,,,,,,,,
,AT5G42690.1,,,,,,,,,,,,,
,AT5G07390.1,,,,,,,,,,,,,
,AT5G10510.1,,,,,,,,,,,,,
,AT5G04370.1,,,,,,,,,,,,,
,AT5G04370.2,,,,,,,,,,,,,
,AT4G01525.1,,,,,,,,,,,,,
,AT5G45095.1,,,,,,,,,,,,,
,AT1G12940.1,,,,,,,,,,,,,
,AT3G07425.1,,,,,,,,,,,,,
,AT1G59077.1,,,,,,,,,,,,,
,AT1G59030.1,,,,,,,,,,,,,
,AT5G44568.1,,,,,,,,,,,,,
,AT3G59130.1,,,,,,,,,,,,,
,AT3G20960.1,,,,,,,,,,,,,
,AT3G51240.2,,,,,,,,,,,,,
,AT1G19530.1,,,,,,,,,,,,,
,AT2G30840.1,,,,,,,,,,,,,
,AT1G52330.1,,,,,,,,,,,,,
,AT3G51240.1,,,,,,,,,,,,,
,AT4G15740.1,,,,,,,,,,,,,
,AT1G22980.1,,,,,,,,,,,,,
,AT5G24313.1,,,,,,,,,,,,,
,AT3G09640.1,,,,,,,,,,,,,
,AT3G09640.2,,,,,,,,,,,,,
,AT2G20520.1,,,,,,,,,,,,,
,AT5G10510.2,,,,,,,,,,,,,
,AT2G22620.2,,,,,,,,,,,,,
,AT2G12400.1,,,,,,,,,,,,,
,AT2G16895.1,,,,,,,,,,,,,
,AT5G22540.1,,,,,,,,,,,,,
,AT5G42930.1,,,,,,,,,,,,,
,AT3G51360.1,,,,,,,,,,,,,
,AT4G36570.1,,,,,,,,,,,,,
,AT1G13830.1,,,,,,,,,,,,,
,AT1G54560.1,,,,,,,,,,,,,
,AT5G53950.1,,,,,,,,,,,,,
,AT5G25020.1,,,,,,,,,,,,,
,AT2G43480.1,,,,,,,,,,,,,
,AT5G01360.2,,,,,,,,,,,,,
,AT4G11890.1,,,,,,,,,,,,,
,AT5G65970.1,,,,,,,,,,,,,
,AT2G43150.1,,,,,,,,,,,,,
,AT1G13510.1,,,,,,,,,,,,,
,AT2G41300.1,,,,,,,,,,,,,
,AT5G42690.3,,,,,,,,,,,,,
,AT1G65790.1,,,,,,,,,,,,,
,AT2G35380.1,,,,,,,,,,,,,
,AT5G38010.1,,,,,,,,,,,,,
,AT5G53486.1,,,,,,,,,,,,,
,AT5G53486.3,,,,,,,,,,,,,
,AT1G06930.1,,,,,,,,,,,,,
,AT5G01360.1,,,,,,,,,,,,,
,AT5G64690.1,,,,,,,,,,,,,
,AT4G09820.1,,,,,,,,,,,,,
,AT1G68825.1,,,,,,,,,,,,,
,AT2G35380.2,,,,,,,,,,,,,
,AT1G55020.1,,,,,,,,,,,,,
,AT5G51470.1,,,,,,,,,,,,,
,AT3G09240.1,,,,,,,,,,,,,
,AT2G01580.1,,,,,,,,,,,,,
,AT1G13590.1,,,,,,,,,,,,,
,AT5G48690.1,,,,,,,,,,,,,
,AT5G48690.2,,,,,,,,,,,,,
,AT4G11890.3,,,,,,,,,,,,,
,AT3G30260.1,,,,,,,,,,,,,
,AT3G61680.1,,,,,,,,,,,,,
,AT1G01200.1,,,,,,,,,,,,,
,AT5G39770.1,,,,,,,,,,,,,
,AT1G10400.1,,,,,,,,,,,,,
,AT5G44460.1,,,,,,,,,,,,,
,AT4G11890.4,,,,,,,,,,,,,
,AT3G28650.1,,,,,,,,,,,,,
,AT4G11890.2,,,,,,,,,,,,,
,AT1G57570.1,,,,,,,,,,,,,
,AT2G28110.1,,,,,,,,,,,,,
,AT1G03700.1,,,,,,,,,,,,,
,AT1G32450.1,,,,,,,,,,,,,
,AT3G45440.1,,,,,,,,,,,,,
,AT5G19890.1,,,,,,,,,,,,,
,AT4G14580.1,,,,,,,,,,,,,
,AT5G39970.1,,,,,,,,,,,,,
,AT5G10510.3,,,,,,,,,,,,,
,AT5G15800.1,,,,,,,,,,,,,
,AT5G15800.2,,,,,,,,,,,,,
,AT5G11230.1,,,,,,,,,,,,,
,AT1G14040.1,,,,,,,,,,,,,
,AT1G21530.2,,,,,,,,,,,,,
,AT2G05441.1,,,,,,,,,,,,,
,AT1G21530.1,,,,,,,,,,,,,
,AT3G32047.1,,,,,,,,,,,,,
,AT2G18480.1,,,,,,,,,,,,,
,AT1G78410.1,,,,,,,,,,,,,
,AT3G25640.1,,,,,,,,,,,,,
,AT5G65340.1,,,,,,,,,,,,,
,AT4G19980.1,,,,,,,,,,,,,
,AT3G01070.1,,,,,,,,,,,,,
,AT3G20130.1,,,,,,,,,,,,,
,AT3G20130.2,,,,,,,,,,,,,
,AT1G31580.1,,,,,,,,,,,,,
,AT3G22231.1,,,,,,,,,,,,,
,AT5G64790.1,,,,,,,,,,,,,
,AT5G67090.1,,,,,,,,,,,,,
,AT2G40320.1,,,,,,,,,,,,,
,AT3G60420.2,,,,,,,,,,,,,
,AT4G22233.1,,,,,,,,,,,,,
,AT4G13440.1,,,,,,,,,,,,,
,AT5G14000.1,,,,,,,,,,,,,
,AT1G01560.2,,,,,,,,,,,,,
,AT3G50470.1,,,,,,,,,,,,,
,AT1G06923.1,,,,,,,,,,,,,
,AT5G27000.1,,,,,,,,,,,,,
,AT1G61480.1,,,,,,,,,,,,,
,AT4G29800.2,,,,,,,,,,,,,
,AT5G53486.2,,,,,,,,,,,,,
,AT2G22620.1,,,,,,,,,,,,,
,AT1G73410.1,,,,,,,,,,,,,
,AT2G02930.1,,,,,,,,,,,,,
,AT1G24485.3,,,,,,,,,,,,,
,AT1G58725.1,,,,,,,,,,,,,
,AT1G58766.1,,,,,,,,,,,,,
,AT1G08590.1,,,,,,,,,,,,,
,AT5G43420.1,,,,,,,,,,,,,
,AT3G61118.1,,,,,,,,,,,,,
,AT1G52820.1,,,,,,,,,,,,,
,AT1G50550.1,,,,,,,,,,,,,
,AT2G29740.1,,,,,,,,,,,,,
,AT5G19560.1,,,,,,,,,,,,,
,AT4G17215.1,,,,,,,,,,,,,
,AT1G79250.1,,,,,,,,,,,,,
,AT1G79250.2,,,,,,,,,,,,,
,AT3G14510.1,,,,,,,,,,,,,
,AT4G35210.1,,,,,,,,,,,,,
,AT3G51238.1,,,,,,,,,,,,,
,AT3G59695.1,,,,,,,,,,,,,
,AT1G22500.1,,,,,,,,,,,,,
,AT1G26680.1,,,,,,,,,,,,,
,AT2G45050.1,,,,,,,,,,,,,
,AT4G20160.1,,,,,,,,,,,,,
,AT1G60470.1,,,,,,,,,,,,,
,AT3G02040.1,,,,,,,,,,,,,
,AT4G15150.1,,,,,,,,,,,,,
,AT3G17998.1,,,,,,,,,,,,,
,AT3G18000.1,,,,,,,,,,,,,
,AT3G21460.1,,,,,,,,,,,,,
,AT1G01560.1,,,,,,,,,,,,,
,AT5G58700.1,,,,,,,,,,,,,
,AT3G02940.1,,,,,,,,,,,,,
,AT2G27510.1,,,,,,,,,,,,,
,AT4G14280.1,,,,,,,,,,,,,
,AT3G16360.1,,,,,,,,,,,,,
,AT5G58700.2,,,,,,,,,,,,,
,AT5G41300.1,,,,,,,,,,,,,
,AT3G52970.2,,,,,,,,,,,,,
,AT3G52970.1,,,,,,,,,,,,,
,AT2G43670.1,,,,,,,,,,,,,
,AT1G24485.2,,,,,,,,,,,,,
,AT4G03470.1,,,,,,,,,,,,,
,AT2G26480.1,,,,,,,,,,,,,
,AT2G19440.1,,,,,,,,,,,,,
,AT5G10830.1,,,,,,,,,,,,,
,AT5G67210.1,,,,,,,,,,,,,
,AT5G43770.1,,,,,,,,,,,,,
,AT4G05170.1,,,,,,,,,,,,,
,AT2G23300.1,,,,,,,,,,,,,
,AT1G62570.1,,,,,,,,,,,,,
,AT3G02493.1,,,,,,,,,,,,,
,AT4G14365.1,,,,,,,,,,,,,
,AT2G42440.1,,,,,,,,,,,,,
,AT1G67640.1,,,,,,,,,,,,,
,AT1G68360.1,,,,,,,,,,,,,
,AT1G44020.1,,,,,,,,,,,,,
,AT5G01280.1,,,,,,,,,,,,,
,AT1G50630.1,,,,,,,,,,,,,
,AT4G11370.1,,,,,,,,,,,,,
,AT1G56080.1,,,,,,,,,,,,,
,AT1G13610.1,,,,,,,,,,,,,
,AT1G47271.1,,,,,,,,,,,,,
,AT1G75920.4,,,,,,,,,,,,,
,AT4G01910.1,,,,,,,,,,,,,
,AT2G22680.1,,,,,,,,,,,,,
,ATMG01250.1,,,,,,,,,,,,,
,AT1G66390.1,,,,,,,,,,,,,
,AT2G40080.1,,,,,,,,,,,,,
,AT2G47010.1,,,,,,,,,,,,,
,AT3G30867.1,,,,,,,,,,,,,
,AT1G44180.1,,,,,,,,,,,,,
,AT1G11450.2,,,,,,,,,,,,,
,AT1G20700.1,,,,,,,,,,,,,
,AT5G42655.1,,,,,,,,,,,,,
,AT4G21230.1,,,,,,,,,,,,,
,AT5G49770.1,,,,,,,,,,,,,
,AT5G44820.1,,,,,,,,,,,,,
,AT4G18630.1,,,,,,,,,,,,,
,AT2G13550.1,,,,,,,,,,,,,
,AT5G25750.1,,,,,,,,,,,,,
,AT5G53486.4,,,,,,,,,,,,,
,AT2G47010.2,,,,,,,,,,,,,
,AT3G59690.1,,,,,,,,,,,,,
,AT5G22490.1,,,,,,,,,,,,,
,AT5G44480.1,,,,,,,,,,,,,
,AT5G13990.1,,,,,,,,,,,,,
,AT2G45290.1,,,,,,,,,,,,,
,AT4G03620.1,,,,,,,,,,,,,
,AT5G44900.1,,,,,,,,,,,,,
,AT2G37740.1,,,,,,,,,,,,,
,AT5G61350.1,,,,,,,,,,,,,
,AT3G11260.1,,,,,,,,,,,,,
,AT1G13610.2,,,,,,,,,,,,,
,AT5G53740.1,,,,,,,,,,,,,
,AT3G20935.1,,,,,,,,,,,,,
,AT1G12010.1,,,,,,,,,,,,,
,AT1G23800.1,,,,,,,,,,,,,
,AT2G02620.1,,,,,,,,,,,,,
,AT4G25480.1,,,,,,,,,,,,,
,AT2G45135.1,,,,,,,,,,,,,
,AT3G55700.1,,,,,,,,,,,,,
,AT5G17523.1,,,,,,,,,,,,,
,AT5G41750.1,,,,,,,,,,,,,
,AT3G11010.1,,,,,,,,,,,,,
,AT2G36780.1,,,,,,,,,,,,,
,AT5G34795.1,,,,,,,,,,,,,
,AT3G18010.1,,,,,,,,,,,,,
,AT2G28250.1,,,,,,,,,,,,,
,AT1G62770.1,,,,,,,,,,,,,
,AT3G16360.2,,,,,,,,,,,,,
,AT4G28652.1,,,,,,,,,,,,,
,AT2G02000.1,,,,,,,,,,,,,
,AT1G50630.2,,,,,,,,,,,,,
,AT1G04150.1,,,,,,,,,,,,,
,AT1G17950.1,,,,,,,,,,,,,
,AT3G03520.1,,,,,,,,,,,,,
,AT5G41750.2,,,,,,,,,,,,,
,AT3G27883.1,,,,,,,,,,,,,
,AT5G66700.1,,,,,,,,,,,,,
,AT3G24420.1,,,,,,,,,,,,,
,AT2G29470.1,,,,,,,,,,,,,
,AT1G10300.1,,,,,,,,,,,,,
,AT2G03720.1,,,,,,,,,,,,,
,AT5G52720.1,,,,,,,,,,,,,
,AT5G15150.1,,,,,,,,,,,,,
,AT5G58000.1,,,,,,,,,,,,,
,AT1G16980.1,,,,,,,,,,,,,
,AT1G17000.1,,,,,,,,,,,,,
,AT1G74830.1,,,,,,,,,,,,,
,AT5G51580.1,,,,,,,,,,,,,
,AT5G24290.1,,,,,,,,,,,,,
,AT2G28250.2,,,,,,,,,,,,,
,AT5G54790.1,,,,,,,,,,,,,
,AT1G23120.1,,,,,,,,,,,,,
,AT4G16370.1,,,,,,,,,,,,,
,AT1G12805.1,,,,,,,,,,,,,
,AT1G27670.1,,,,,,,,,,,,,
,AT1G11450.1,,,,,,,,,,,,,
,AT5G10100.1,,,,,,,,,,,,,
,AT2G33205.1,,,,,,,,,,,,,
,AT5G20960.2,,,,,,,,,,,,,
,AT5G20960.1,,,,,,,,,,,,,
,AT5G24290.2,,,,,,,,,,,,,
,AT2G31860.1,,,,,,,,,,,,,
,AT3G16300.1,,,,,,,,,,,,,
,AT1G77525.1,,,,,,,,,,,,,
,AT4G12330.1,,,,,,,,,,,,,
,AT1G10682.1,,,,,,,,,,,,,
,AT2G01830.3,,,,,,,,,,,,,
